imd_storm_id,name,year,dt_snap,lat,lon,wind_kt,imd_pressure_hpa,imd_dvorak_ci,imd_grade,imd_pressure_drop,oci,oci_diameter,scorpio_wind_kt,scorpio_flag,scorpio_intensity_qc,pos_suspect,date_suspect,data_source,provenance,provenance_url
2013-008,HELEN,2013,2013-11-19 12:00:00,15.0,85.0,25.0,1004.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-19 15:00:00,15.0,85.0,30.0,1002.0,2.0,DD,5.0,,,30.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-19 18:00:00,15.0,84.5,30.0,1002.0,2.0,DD,5.0,,,30.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 00:00:00,15.0,84.0,30.0,1002.0,2.0,DD,5.0,,,30.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 03:00:00,15.0,84.0,35.0,1000.0,2.5,CS,8.0,,,35.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 06:00:00,15.2,84.0,40.0,1000.0,2.5,CS,8.0,,,40.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 09:00:00,15.2,84.0,40.0,1000.0,2.5,CS,8.0,,,40.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 12:00:00,15.3,83.9,45.0,998.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 15:00:00,15.3,83.9,45.0,998.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 18:00:00,15.4,83.7,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-20 21:00:00,15.5,83.6,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 00:00:00,15.6,83.5,50.0,994.0,3.0,SCS,15.0,,,50.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 03:00:00,15.8,83.4,50.0,992.0,3.0,SCS,17.0,,,50.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 06:00:00,15.9,83.3,55.0,990.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 09:00:00,16.0,83.1,55.0,990.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 12:00:00,16.1,82.9,55.0,990.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 15:00:00,16.1,82.7,55.0,990.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 18:00:00,16.2,82.7,55.0,990.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-21 21:00:00,16.2,82.3,55.0,990.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-22 00:00:00,16.2,81.9,55.0,990.0,3.5,SCS,17.0,,,55.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-22 03:00:00,16.2,81.7,55.0,990.0,3.5,SCS,17.0,,,55.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-22 06:00:00,16.2,81.3,55.0,990.0,3.5,SCS,17.0,,,55.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-22 09:00:00,16.1,81.2,40.0,1000.0,,CS,8.0,,,40.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-22 12:00:00,15.9,80.7,30.0,1002.0,,DD,5.0,,,30.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-008,HELEN,2013,2013-11-22 18:00:00,15.9,80.4,25.0,1004.0,,D,3.0,,,25.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-23 12:00:00,8.5,96.5,25.0,1004.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-23 18:00:00,9.0,96.0,30.0,1002.0,2.0,DD,5.0,,,30.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 00:00:00,10.0,95.0,35.0,999.0,2.5,CS,7.0,,,35.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 03:00:00,10.0,95.0,40.0,998.0,2.5,CS,8.0,,,40.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 06:00:00,10.5,94.5,40.0,998.0,2.5,CS,8.0,,,40.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 09:00:00,10.7,94.0,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 12:00:00,11.0,93.5,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 15:00:00,11.0,93.5,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 18:00:00,11.5,93.0,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-24 21:00:00,11.5,92.5,45.0,996.0,3.0,CS,12.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 00:00:00,12.0,92.5,55.0,992.0,3.5,SCS,15.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 06:00:00,12.0,91.5,55.0,988.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 09:00:00,12.0,91.5,60.0,988.0,3.5,SCS,17.0,,,60.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 12:00:00,12.5,91.5,60.0,988.0,3.5,SCS,17.0,,,60.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 15:00:00,12.5,91.0,60.0,988.0,3.5,SCS,17.0,,,60.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 18:00:00,12.5,91.0,55.0,988.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-25 21:00:00,12.5,91.0,65.0,984.0,4.0,VSCS,22.0,,,65.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 00:00:00,12.5,90.5,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 03:00:00,12.5,90.0,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 06:00:00,12.5,89.5,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 09:00:00,13.0,89.0,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 12:00:00,13.0,88.5,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 15:00:00,13.0,88.5,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 18:00:00,13.1,88.0,75.0,980.0,4.0,VSCS,26.0,,,75.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-26 21:00:00,13.2,87.5,75.0,980.0,4.0,VSCS,26.0,,,75.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 00:00:00,13.5,87.0,75.0,980.0,4.0,VSCS,26.0,,,75.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 03:00:00,13.5,86.5,75.0,980.0,4.0,VSCS,26.0,,,75.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 06:00:00,14.0,86.0,70.0,982.0,4.0,VSCS,24.0,,,70.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 09:00:00,14.0,85.5,65.0,984.0,4.0,VSCS,22.0,,,65.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 12:00:00,14.5,85.0,55.0,988.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 15:00:00,14.5,84.5,55.0,988.0,3.5,SCS,17.0,,,55.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 18:00:00,15.0,84.0,45.0,996.0,3.0,CS,10.0,,,45.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-27 21:00:00,15.0,83.5,40.0,998.0,2.5,CS,8.0,,,40.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-28 00:00:00,15.5,82.0,30.0,1000.0,2.0,DD,5.0,,,30.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-28 03:00:00,15.7,81.7,30.0,1000.0,2.0,DD,5.0,,,30.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-28 06:00:00,15.7,81.3,30.0,1000.0,2.0,DD,5.0,,,30.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-28 09:00:00,15.9,81.0,25.0,1002.0,,D,4.0,,,25.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-009,LEHAR,2013,2013-11-28 12:00:00,16.0,80.8,20.0,1004.0,,D,3.0,,,20.0,1.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-010,MADI,2013,2013-12-06 03:00:00,10.0,84.0,25.0,1004.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-010,MADI,2013,2013-12-06 06:00:00,10.0,84.0,25.0,1004.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
2013-010,MADI,2013,2013-12-06 12:00:00,10.2,84.0,25.0,1004.0,1.5,D,3.0,,,25.0,0.0,ok,False,False,SCORPIO+IMD,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0;MOSDAC_SCORPIO,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx;https://mosdac.gov.in/scorpio
